pair_id,attempt_id,task_id,backend,phase,event,status,failure_class,monotonic_ns,elapsed_ms,command,artifact_dir,command_outcome,command_failure_class,turn_completed,recorded_status
"pair-01-cwd_environment","attempt-01-cwd_environment-transparent","cwd_environment","transparent","child","exit","success","unknown","511416434970","unknown","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-01-cwd_environment/transparent","unknown","unknown","unknown","success"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","codex","start","unknown","unknown","517416923796","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-01-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","codex","exit","success","unknown","535878303880","18461","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-01-cwd_environment/shell","success","unknown","true","success"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","codex","reap","success","unknown","535878318343","unknown","unknown","attempts/pair-01-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","io","drain","success","unknown","535878321598","unknown","unknown","attempts/pair-01-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","child","exit","success","unknown","535878324094","unknown","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-01-cwd_environment/shell","unknown","unknown","unknown","success"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","codex","start","unknown","unknown","541878801959","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-01-large_output/shell","unknown","unknown","unknown","unknown"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","codex","exit","success","unknown","563022487033","21143","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-01-large_output/shell","success","unknown","true","success"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","codex","reap","success","unknown","563022502385","unknown","unknown","attempts/pair-01-large_output/shell","unknown","unknown","unknown","unknown"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","io","drain","success","unknown","563022505819","unknown","unknown","attempts/pair-01-large_output/shell","unknown","unknown","unknown","unknown"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","child","exit","success","unknown","563022508605","unknown","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-01-large_output/shell","unknown","unknown","unknown","success"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","codex","start","unknown","unknown","569023116704","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-01-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","codex","exit","success","unknown","597958065010","28934","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-01-large_output/transparent","success","unknown","true","success"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","codex","reap","success","unknown","597958079091","unknown","unknown","attempts/pair-01-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","io","drain","success","unknown","597958084677","unknown","unknown","attempts/pair-01-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","child","exit","success","unknown","597958087552","unknown","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-01-large_output/transparent","unknown","unknown","unknown","success"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","codex","start","unknown","unknown","603958571831","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-01-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","codex","exit","success","unknown","624389932704","20431","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-01-nonzero_exit/transparent","success","unknown","true","success"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","codex","reap","success","unknown","624389950086","unknown","unknown","attempts/pair-01-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","io","drain","success","unknown","624389954121","unknown","unknown","attempts/pair-01-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","child","exit","success","unknown","624389958705","unknown","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-01-nonzero_exit/transparent","unknown","unknown","unknown","success"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","codex","start","unknown","unknown","630390460992","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-01-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","codex","exit","success","unknown","650621218040","20230","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-01-nonzero_exit/shell","success","unknown","true","success"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","codex","reap","success","unknown","650621234887","unknown","unknown","attempts/pair-01-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","io","drain","success","unknown","650621238854","unknown","unknown","attempts/pair-01-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","child","exit","success","unknown","650621242050","unknown","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-01-nonzero_exit/shell","unknown","unknown","unknown","success"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","codex","start","unknown","unknown","656621739109","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-01-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","codex","exit","success","unknown","677016924690","20395","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-01-background_cleanup/shell","success","unknown","true","success"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","codex","reap","success","unknown","677016941526","unknown","unknown","attempts/pair-01-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","io","drain","success","unknown","677016945038","unknown","unknown","attempts/pair-01-background_cleanup/shell","unknown","unknown","unknown","unknown"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","child","exit","success","unknown","677016947840","unknown","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-01-background_cleanup/shell","unknown","unknown","unknown","success"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","codex","start","unknown","unknown","683017455003","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-01-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","codex","exit","success","unknown","702454110110","19436","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-01-background_cleanup/transparent","success","unknown","true","success"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","codex","reap","success","unknown","702454127392","unknown","unknown","attempts/pair-01-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","io","drain","success","unknown","702454131030","unknown","unknown","attempts/pair-01-background_cleanup/transparent","unknown","unknown","unknown","unknown"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","child","exit","success","unknown","702454133914","unknown","/bin/bash -lc ""python3 -c 'import subprocess; p=subprocess.Popen([\""sh\"",\""-c\"",\""sleep 0.1\""]); print(\""child-started\"", flush=True); p.wait(); print(\""child-clean\"")'""","attempts/pair-01-background_cleanup/transparent","unknown","unknown","unknown","success"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","codex","start","unknown","unknown","708454561568","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-01-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","codex","exit","success","unknown","726649528240","18194","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-01-signal_exit/transparent","success","unknown","true","success"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","codex","reap","success","unknown","726649544008","unknown","unknown","attempts/pair-01-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","io","drain","success","unknown","726649547459","unknown","unknown","attempts/pair-01-signal_exit/transparent","unknown","unknown","unknown","unknown"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","child","exit","success","unknown","726649552533","unknown","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-01-signal_exit/transparent","unknown","unknown","unknown","success"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","codex","start","unknown","unknown","732649944337","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-01-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","codex","exit","success","unknown","751409395971","18759","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-01-signal_exit/shell","success","unknown","true","success"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","codex","reap","success","unknown","751409412763","unknown","unknown","attempts/pair-01-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","io","drain","success","unknown","751409416717","unknown","unknown","attempts/pair-01-signal_exit/shell","unknown","unknown","unknown","unknown"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","child","exit","success","unknown","751409420057","unknown","/bin/bash -lc ""python3 -c 'import os,signal; print(\""term-start\"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'""","attempts/pair-01-signal_exit/shell","unknown","unknown","unknown","success"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","codex","start","unknown","unknown","757409967653","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-01-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","codex","exit","success","unknown","776320004814","18909","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-01-repeated_recovery/shell","success","unknown","true","success"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","codex","reap","success","unknown","776320022906","unknown","unknown","attempts/pair-01-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","io","drain","success","unknown","776320026902","unknown","unknown","attempts/pair-01-repeated_recovery/shell","unknown","unknown","unknown","unknown"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","child","exit","success","unknown","776320030681","unknown","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-01-repeated_recovery/shell","unknown","unknown","unknown","success"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","codex","start","unknown","unknown","782320474999","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-01-repeated_recovery/transparent","unknown","unknown","unknown","unknown"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","codex","exit","success","unknown","799012063208","16691","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-01-repeated_recovery/transparent","success","unknown","true","success"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","codex","reap","success","unknown","799012080690","unknown","unknown","attempts/pair-01-repeated_recovery/transparent","unknown","unknown","unknown","unknown"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","io","drain","success","unknown","799012083939","unknown","unknown","attempts/pair-01-repeated_recovery/transparent","unknown","unknown","unknown","unknown"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","child","exit","success","unknown","799012086639","unknown","/bin/bash -lc ""python3 -c 'print(\""recovery-ok\"")'""","attempts/pair-01-repeated_recovery/transparent","unknown","unknown","unknown","success"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","codex","start","unknown","unknown","805012609934","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-02-literal_argv/shell","unknown","unknown","unknown","unknown"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","codex","exit","success","unknown","824325352228","19312","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-02-literal_argv/shell","success","unknown","true","success"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","codex","reap","success","unknown","824325373147","unknown","unknown","attempts/pair-02-literal_argv/shell","unknown","unknown","unknown","unknown"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","io","drain","success","unknown","824325376589","unknown","unknown","attempts/pair-02-literal_argv/shell","unknown","unknown","unknown","unknown"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","child","exit","success","unknown","824325381486","unknown","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-02-literal_argv/shell","unknown","unknown","unknown","success"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","codex","start","unknown","unknown","830325926435","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-02-literal_argv/transparent","unknown","unknown","unknown","unknown"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","codex","exit","success","unknown","848680561303","18354","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-02-literal_argv/transparent","success","unknown","true","success"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","codex","reap","success","unknown","848680578275","unknown","unknown","attempts/pair-02-literal_argv/transparent","unknown","unknown","unknown","unknown"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","io","drain","success","unknown","848680581984","unknown","unknown","attempts/pair-02-literal_argv/transparent","unknown","unknown","unknown","unknown"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","child","exit","success","unknown","848680585175","unknown","/bin/bash -lc ""python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote\""double' 'dollar""'$'""' '""'$(touch SHOULD_NOT_EXIST)'""'""","attempts/pair-02-literal_argv/transparent","unknown","unknown","unknown","success"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","codex","start","unknown","unknown","854681172333","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-02-stdin_utf8/transparent","unknown","unknown","unknown","unknown"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","codex","exit","success","unknown","872737056930","18055","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-02-stdin_utf8/transparent","success","unknown","true","success"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","codex","reap","success","unknown","872737074076","unknown","unknown","attempts/pair-02-stdin_utf8/transparent","unknown","unknown","unknown","unknown"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","io","drain","success","unknown","872737077749","unknown","unknown","attempts/pair-02-stdin_utf8/transparent","unknown","unknown","unknown","unknown"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","child","exit","success","unknown","872737080476","unknown","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-02-stdin_utf8/transparent","unknown","unknown","unknown","success"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","codex","start","unknown","unknown","878737616613","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-02-stdin_utf8/shell","unknown","unknown","unknown","unknown"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","codex","exit","success","unknown","900894685054","22156","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-02-stdin_utf8/shell","success","unknown","true","success"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","codex","reap","success","unknown","900894705399","unknown","unknown","attempts/pair-02-stdin_utf8/shell","unknown","unknown","unknown","unknown"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","io","drain","success","unknown","900894710585","unknown","unknown","attempts/pair-02-stdin_utf8/shell","unknown","unknown","unknown","unknown"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","child","exit","success","unknown","900894714461","unknown","/bin/bash -lc ""printf '第一行\\n\\n最后一行\\n' | python3 -c 'import sys; print(sys.stdin.read(), end=\""\"")'""","attempts/pair-02-stdin_utf8/shell","unknown","unknown","unknown","success"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","codex","start","unknown","unknown","906895212541","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-02-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","codex","exit","success","unknown","924299231462","17403","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-02-cwd_environment/shell","success","unknown","true","success"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","codex","reap","success","unknown","924299248498","unknown","unknown","attempts/pair-02-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","io","drain","success","unknown","924299252158","unknown","unknown","attempts/pair-02-cwd_environment/shell","unknown","unknown","unknown","unknown"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","child","exit","success","unknown","924299257305","unknown","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-02-cwd_environment/shell","unknown","unknown","unknown","success"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","codex","start","unknown","unknown","930299687807","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-02-cwd_environment/transparent","unknown","unknown","unknown","unknown"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","codex","exit","success","unknown","947362596280","17062","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-02-cwd_environment/transparent","success","unknown","true","success"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","codex","reap","success","unknown","947362610964","unknown","unknown","attempts/pair-02-cwd_environment/transparent","unknown","unknown","unknown","unknown"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","io","drain","success","unknown","947362614990","unknown","unknown","attempts/pair-02-cwd_environment/transparent","unknown","unknown","unknown","unknown"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","child","exit","success","unknown","947362618194","unknown","/bin/bash -lc ""printf '%s|%s\\n' \""""'$PWD"" ""$MBTX_EVAL_MARKER""'","attempts/pair-02-cwd_environment/transparent","unknown","unknown","unknown","success"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","codex","start","unknown","unknown","953363172308","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-02-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","codex","exit","success","unknown","975388795093","22025","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-02-large_output/transparent","success","unknown","true","success"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","codex","reap","success","unknown","975388807488","unknown","unknown","attempts/pair-02-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","io","drain","success","unknown","975388810918","unknown","unknown","attempts/pair-02-large_output/transparent","unknown","unknown","unknown","unknown"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","child","exit","success","unknown","975388813671","unknown","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-02-large_output/transparent","unknown","unknown","unknown","success"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","codex","start","unknown","unknown","981389364432","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-02-large_output/shell","unknown","unknown","unknown","unknown"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","codex","exit","success","unknown","998479412264","17089","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-02-large_output/shell","success","unknown","true","success"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","codex","reap","success","unknown","998479427183","unknown","unknown","attempts/pair-02-large_output/shell","unknown","unknown","unknown","unknown"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","io","drain","success","unknown","998479430881","unknown","unknown","attempts/pair-02-large_output/shell","unknown","unknown","unknown","unknown"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","child","exit","success","unknown","998479433959","unknown","/bin/bash -lc ""python3 -c 'import sys; sys.stdout.write(\""x\""*65536); sys.stderr.write(\""e\""*4096)'""","attempts/pair-02-large_output/shell","unknown","unknown","unknown","success"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","codex","start","unknown","unknown","1004480000323","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-02-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","codex","exit","success","unknown","1035718971063","31238","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-02-nonzero_exit/shell","success","unknown","true","success"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","codex","reap","success","unknown","1035718987454","unknown","unknown","attempts/pair-02-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","io","drain","success","unknown","1035718991373","unknown","unknown","attempts/pair-02-nonzero_exit/shell","unknown","unknown","unknown","unknown"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","child","exit","success","unknown","1035718996314","unknown","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-02-nonzero_exit/shell","unknown","unknown","unknown","success"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","codex","start","unknown","unknown","1041719409482","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-02-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","codex","exit","success","unknown","1059910237912","18190","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-02-nonzero_exit/transparent","success","unknown","true","success"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","codex","reap","success","unknown","1059910255852","unknown","unknown","attempts/pair-02-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","io","drain","success","unknown","1059910259424","unknown","unknown","attempts/pair-02-nonzero_exit/transparent","unknown","unknown","unknown","unknown"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","child","exit","success","unknown","1059910262555","unknown","/bin/bash -lc ""python3 -c 'import sys; print(\""expected failure\"", file=sys.stderr); sys.exit(7)'""","attempts/pair-02-nonzero_exit/transparent","unknown","unknown","unknown","success"
