pair_id,task_id,backend,status,strict_comparable,codex_total_ns,external_response_ns,rate_wait_ns,startup_to_ready_ns,unexplained_ns
"r2-cancel_ctrl_c-a00","cancel_ctrl_c","transparent","success","true","27755573784","8675733823","7620761935","24199070","10224033072"
"r2-cancel_ctrl_c-a01","cancel_ctrl_c","shell","success","true","28086057908","8579907194","18084895519","23075469","229932243"
"r2-cancel_ctrl_c-a01","cancel_ctrl_c","transparent","success","true","30880127839","9921136681","19461633202","24684623","234684819"
"r2-cancel_ctrl_c-a02","cancel_ctrl_c","shell","success","true","29238224942","8965771168","8832442918","21753684","10218079717"
"r2-cancel_ctrl_c-a02","cancel_ctrl_c","transparent","success","true","29373419878","8309207204","9588993380","23417433","10219195757"
"r2-cancel_ctrl_c-a03","cancel_ctrl_c","shell","success","true","28667308344","7801088384","9399966286","24031936","10224361041"
"r2-cancel_ctrl_c-a03","cancel_ctrl_c","transparent","success","true","29505132696","8578813369","9501930885","22870287","10215006423"
"r2-cancel_sigkill-a00","cancel_sigkill","shell","success","true","30252745751","8340986989","9885502135","22717999","10237335927"
"r2-cancel_sigkill-a00","cancel_sigkill","transparent","success","true","29241870712","8588497412","8679837679","21343834","10220099611"
"r2-cancel_sigkill-a01","cancel_sigkill","shell","success","true","30063313168","12479118920","5605399555","22725969","10214506746"
"r2-cancel_sigkill-a01","cancel_sigkill","transparent","success","true","27003241169","7559177065","7441218691","22657814","10218434265"
"r2-cancel_sigkill-a02","cancel_sigkill","shell","success","true","28682457939","7572604295","9168547734","22996331","10216305772"
"r2-cancel_sigkill-a02","cancel_sigkill","transparent","success","true","27376261267","9883887780","5517493972","22640409","10221250992"
"r2-cancel_sigkill-a03","cancel_sigkill","shell","success","true","29002325135","7902338927","9087635813","21678751","10228584020"
"r2-cancel_sigkill-a03","cancel_sigkill","transparent","success","true","29331806907","8074823462","9311973171","25513697","10218917047"
"r2-cancel_sigterm-a00","cancel_sigterm","shell","success","true","29732540704","8879510247","9350308471","20865340","10218858478"
"r2-cancel_sigterm-a00","cancel_sigterm","transparent","success","true","31576436983","10747646884","9373038131","24637780","10208434536"
"r2-cancel_sigterm-a01","cancel_sigterm","shell","success","true","29729670105","9166626012","19035620777","23186808","232819848"
"r2-cancel_sigterm-a01","cancel_sigterm","transparent","success","true","29091018446","8854938770","18714077951","24164313","229487322"
"r2-cancel_sigterm-a02","cancel_sigterm","shell","success","true","30631717838","12777980158","6391836133","24355395","10218508276"
"r2-cancel_sigterm-a02","cancel_sigterm","transparent","success","true","28139144216","8834013794","7809977484","21381809","10222718931"
"r2-cancel_sigterm-a03","cancel_sigterm","shell","success","true","30152556415","9622029789","9033262536","23586537","10220724726"
"r2-cancel_sigterm-a03","cancel_sigterm","transparent","success","true","28450335053","13128079357","3840711543","22778412","10231938932"
"r2-cwd_symlink-a00","cwd_symlink","shell","success","true","33406053810","13475926537","9643604267","21974581","10218806330"
"r2-cwd_symlink-a00","cwd_symlink","transparent","success","true","26776939405","8083594571","8366673104","24317346","10209147440"
"r2-cwd_symlink-a01","cwd_symlink","shell","success","true","19839471500","8516055190","10896100498","23049328","332460156"
"r2-cwd_symlink-a01","cwd_symlink","transparent","success","true","27979402901","7679674789","19889250038","21845519","251594932"
"r2-cwd_symlink-a02","cwd_symlink","shell","success","true","28975628995","8029563721","10635582335","21562496","10216905686"
"r2-cwd_symlink-a02","cwd_symlink","transparent","success","true","28819024952","7153285357","11430462783","24447725","10216426868"
"r2-cwd_symlink-a03","cwd_symlink","shell","success","true","29297349232","6932068454","12062459436","21579917","10216595633"
"r2-cwd_symlink-a03","cwd_symlink","transparent","success","true","28790124758","7951853495","10562128112","22498105","10214366222"
"r2-descendant_cancel-a00","descendant_cancel","shell","success","true","29598481783","8334722054","9891035816","23501606","10221018493"
"r2-descendant_cancel-a00","descendant_cancel","transparent","success","true","29676987090","8657749531","9650282463","25822098","10226836005"
"r2-descendant_cancel-a01","descendant_cancel","shell","success","true","29776772055","16450317019","2097395878","21272540","10217644598"
"r2-descendant_cancel-a01","descendant_cancel","transparent","success","true","29736505375","8395462961","9917693692","19836722","10296387576"
"r2-descendant_cancel-a02","descendant_cancel","shell","success","true","26894106259","8906597880","6658631127","24499861","10214734668"
"r2-descendant_cancel-a02","descendant_cancel","transparent","success","true","34099442370","13127160716","9586349417","22488372","10220317261"
"r2-descendant_cancel-a03","descendant_cancel","shell","success","true","29971279595","10438736797","8225756925","20772393","10213864964"
"r2-descendant_cancel-a03","descendant_cancel","transparent","success","true","36724336950","23652620805","1739773402","21022649","10220952759"
"r2-descendant_pipe_tail-a00","descendant_pipe_tail","shell","success","true","29498119030","8938221592","10322362162","23429952","10222225109"
"r2-descendant_pipe_tail-a00","descendant_pipe_tail","transparent","success","true","29088710734","6039515807","12767567114","24744113","10219408653"
"r2-descendant_pipe_tail-a01","descendant_pipe_tail","shell","success","true","28481907328","7381730318","10851801084","23974891","10220671661"
"r2-descendant_pipe_tail-a01","descendant_pipe_tail","transparent","success","true","32019888484","11390120432","10313658414","24522099","10222298722"
"r2-descendant_pipe_tail-a02","descendant_pipe_tail","shell","success","true","27698502349","7072021396","10346004676","21715043","10217403687"
"r2-descendant_pipe_tail-a02","descendant_pipe_tail","transparent","success","true","31974782406","10058763833","11639765423","24975380","10218431848"
"r2-descendant_pipe_tail-a03","descendant_pipe_tail","shell","success","true","26951984317","6513465444","10137407555","21896767","10217820687"
"r2-descendant_pipe_tail-a03","descendant_pipe_tail","transparent","success","true","29060946038","7323455157","11443402567","22470503","10220982807"
"r2-environment_empty_unset-a00","environment_empty_unset","shell","success","true","27708503279","7759055624","9709813878","20429624","10219284483"
"r2-environment_empty_unset-a00","environment_empty_unset","transparent","success","true","29198776423","9135671109","9743279016","21261272","10228547796"
"r2-environment_empty_unset-a01","environment_empty_unset","shell","success","true","29040641907","6707983043","22088257608","23846306","221457247"
"r2-environment_empty_unset-a01","environment_empty_unset","transparent","success","true","29314281733","7371390880","21683122668","24251539","236041639"
"r2-environment_empty_unset-a02","environment_empty_unset","shell","success","true","29598192641","6804404734","12504686434","22112615","10227555391"
"r2-environment_empty_unset-a02","environment_empty_unset","transparent","success","true","28092130960","7129114846","10708725960","22996723","10225422540"
"r2-environment_empty_unset-a03","environment_empty_unset","shell","success","true","29270749178","9439336408","9596362892","23703638","10213498555"
"r2-environment_empty_unset-a03","environment_empty_unset","transparent","success","true","28544759764","7591701891","10738414734","22643028","10214500102"
"r2-environment_path_login-a00","environment_path_login","shell","success","true","29430425208","7174416876","11951056533","22850139","10217836639"
"r2-environment_path_login-a00","environment_path_login","transparent","success","true","28769861319","6302967809","12206319437","24581855","10242103969"
"r2-environment_path_login-a01","environment_path_login","shell","success","true","28874829734","6853120442","11727147175","21751491","10208875733"
"r2-environment_path_login-a01","environment_path_login","transparent","success","true","30831331054","8251106604","12305463769","25217127","10213175093"
"r2-environment_path_login-a02","environment_path_login","shell","success","true","29206554428","6222761366","12718569020","24465448","10212901433"
"r2-environment_path_login-a02","environment_path_login","transparent","success","true","31291024026","8991722092","11933141039","24149301","10215605582"
"r2-environment_path_login-a03","environment_path_login","shell","success","true","30563386746","8070326776","12240278466","21621782","10215318217"
"r2-environment_path_login-a03","environment_path_login","transparent","success","true","28205319817","7414066896","10548511778","24695249","10217384398"
"r2-exec_missing_permission-a00","exec_missing_permission","shell","success","true","31358472587","8882468215","12188351582","null","10217611123"
"r2-exec_missing_permission-a00","exec_missing_permission","transparent","success","true","29439057101","8297734310","10848642668","null","10211697011"
"r2-exec_missing_permission-a01","exec_missing_permission","shell","success","true","19378755631","6088231664","12935888521","null","297499158"
"r2-exec_missing_permission-a01","exec_missing_permission","transparent","success","true","30271572078","7226608181","22709450607","null","238600905"
"r2-exec_missing_permission-a02","exec_missing_permission","shell","success","true","29268806942","7145453198","11834805410","null","10213337732"
"r2-exec_missing_permission-a02","exec_missing_permission","transparent","success","true","30061744765","9003594724","10777922632","null","10208427854"
"r2-exec_missing_permission-a03","exec_missing_permission","shell","success","true","29367802921","9470216309","9630323873","null","10217320483"
"r2-exec_missing_permission-a03","exec_missing_permission","transparent","success","true","28272442706","7031141695","10926737399","null","10215546271"
"r2-exit_code_vs_signal-a00","exit_code_vs_signal","shell","success","true","29136529078","9374105957","9413514805","46004433","10217899677"
"r2-exit_code_vs_signal-a00","exit_code_vs_signal","transparent","success","true","29077575519","9184207893","9560613361","43686210","10230696060"
"r2-exit_code_vs_signal-a01","exit_code_vs_signal","shell","success","true","30020804703","10289743063","9374015656","44863440","10217680324"
"r2-exit_code_vs_signal-a01","exit_code_vs_signal","transparent","success","true","28313627829","9276627652","8709138886","46738404","10211873194"
"r2-exit_code_vs_signal-a02","exit_code_vs_signal","shell","success","true","31043512698","10521314763","10206236305","44463463","10214230882"
"r2-exit_code_vs_signal-a02","exit_code_vs_signal","transparent","success","true","29164105235","8885051244","9966138924","44525985","10218755622"
"r2-exit_code_vs_signal-a03","exit_code_vs_signal","shell","success","true","95362408217","82871423844","2186485012","45359854","10212516335"
"r2-exit_code_vs_signal-a03","exit_code_vs_signal","transparent","success","true","29536932662","8431541322","10810091421","46269710","10217292611"
"r2-exit_nonzero-a00","exit_nonzero","shell","success","true","28707847403","7492628761","10980448190","22426522","10221463076"
"r2-exit_nonzero-a00","exit_nonzero","transparent","success","true","28864096125","6183769727","12466057266","22423073","10214088407"
"r2-exit_nonzero-a01","exit_nonzero","shell","success","true","29713278464","7282624617","22131821673","23508114","239601569"
"r2-exit_nonzero-a01","exit_nonzero","transparent","success","true","29834883058","7503596372","22038594931","24056467","238375660"
"r2-exit_nonzero-a02","exit_nonzero","shell","success","true","31472319325","8182719397","12970762520","23246342","10216455749"
"r2-exit_nonzero-a02","exit_nonzero","transparent","success","true","27484478811","6308418061","10891083803","23985911","10214633277"
"r2-exit_nonzero-a03","exit_nonzero","shell","success","true","29138171104","7694539371","11166908555","20614708","10224101850"
"r2-exit_nonzero-a03","exit_nonzero","transparent","success","true","33122146184","13044965185","9809896694","22648418","10214528619"
"r2-output_interleaved-a00","output_interleaved","shell","success","true","29935759563","7291105093","12237711340","22323611","10269708570"
"r2-output_interleaved-a00","output_interleaved","transparent","success","true","29341168704","7058955986","11952876064","24937515","10219924624"
"r2-output_interleaved-a01","output_interleaved","shell","success","true","31346991637","8646365443","12414983360","19848474","10210859363"
"r2-output_interleaved-a01","output_interleaved","transparent","success","true","27142852259","10399781070","6424616263","23323649","10212044908"
"r2-output_interleaved-a02","output_interleaved","shell","success","true","29783741037","6979836749","12476597672","23225394","10222012240"
"r2-output_interleaved-a02","output_interleaved","transparent","success","true","30379911338","8303884174","11785633101","23741861","10228017561"
"r2-output_interleaved-a03","output_interleaved","shell","success","true","112577980529","99894805892","2344074454","22525362","10212470228"
"r2-output_interleaved-a03","output_interleaved","transparent","success","true","27065667541","8371655509","8354509340","23113670","10210178764"
"r2-output_split_large-a00","output_split_large","shell","success","true","30935196224","12366891834","8328779709","24281245","10219369456"
"r2-output_split_large-a00","output_split_large","transparent","success","true","29437624193","6815600624","12289934989","23834910","10223213419"
"r2-output_split_large-a01","output_split_large","shell","success","true","29314987640","6395391373","22602926896","22792323","228370274"
"r2-output_split_large-a01","output_split_large","transparent","success","true","29810440380","9943428052","19551774472","25101806","255758418"
"r2-output_split_large-a02","output_split_large","shell","success","true","28737236355","5852162902","12585889147","24523325","10220628600"
"r2-output_split_large-a02","output_split_large","transparent","success","true","29343764485","7723603421","11276177349","23338006","10224480743"
"r2-output_split_large-a03","output_split_large","shell","success","true","27473517669","6231914183","10991910801","20570075","10218339040"
"r2-output_split_large-a03","output_split_large","transparent","success","true","30926730443","9204799719","11460265705","22146975","10211520146"
"r2-output_truncation_tail-a00","output_truncation_tail","shell","success","true","27326120752","6994731457","10110256599","23400179","10221031166"
"r2-output_truncation_tail-a00","output_truncation_tail","transparent","success","true","28914104921","6327119247","12335945061","25292724","10223571973"
"r2-output_truncation_tail-a01","output_truncation_tail","shell","success","true","29312045163","7988032448","21046648175","23480481","231978691"
"r2-output_truncation_tail-a01","output_truncation_tail","transparent","success","true","27734694664","8760271317","18628603142","22197958","258389319"
"r2-output_truncation_tail-a02","output_truncation_tail","shell","success","true","32246590187","10830581423","11045286170","22570172","10221997070"
"r2-output_truncation_tail-a02","output_truncation_tail","transparent","success","true","26895753452","6784435236","9847908047","23245111","10210889345"
"r2-output_truncation_tail-a03","output_truncation_tail","shell","success","true","28362976260","8634284867","9484545006","24375207","10217356361"
"r2-output_truncation_tail-a03","output_truncation_tail","transparent","success","true","28830062740","6591365153","12000658521","21890489","10220394089"
"r2-session_cancel_resources-a00","session_cancel_resources","shell","success","true","56867583357","38303029901","949355200","262263894","10246421378"
"r2-session_cancel_resources-a00","session_cancel_resources","transparent","success","true","56770888833","37384489768","1844113171","270070594","10222685001"
"r2-session_cancel_resources-a01","session_cancel_resources","shell","success","true","80046625513","51415694016","2203520313","270055401","19112473895"
"r2-session_cancel_resources-a01","session_cancel_resources","transparent","success","true","55103546924","37541252630","null","264348194","10236161570"
"r2-session_cancel_resources-a02","session_cancel_resources","shell","success","true","57641162546","38383363819","1640023675","262756527","10233318016"
"r2-session_cancel_resources-a02","session_cancel_resources","transparent","success","true","59579755210","39924219772","1967564758","265756539","10223818439"
"r2-session_cancel_resources-a03","session_cancel_resources","shell","success","true","55437834344","36128430916","1864981547","256382476","10222433062"
"r2-session_cancel_resources-a03","session_cancel_resources","transparent","success","true","56093858898","36632708047","1976893104","267256988","10215976791"
"r2-session_failure_recovery-a00","session_failure_recovery","shell","success","true","30184102424","10317599963","9569532076","44089557","10216645648"
"r2-session_failure_recovery-a00","session_failure_recovery","transparent","success","true","28701548156","8291988871","10109056456","48960150","10220019492"
"r2-session_failure_recovery-a01","session_failure_recovery","shell","success","true","30604414228","9834600824","10505633054","45981964","10213179838"
"r2-session_failure_recovery-a01","session_failure_recovery","transparent","success","true","29510620619","9528493443","9649042406","49150399","10221503642"
"r2-session_failure_recovery-a02","session_failure_recovery","shell","success","true","29855666282","9017599072","10577658124","47615281","10214780404"
"r2-session_failure_recovery-a02","session_failure_recovery","transparent","success","true","27460766116","9136039357","8029954906","44816215","10216959927"
"r2-session_failure_recovery-a03","session_failure_recovery","shell","success","true","28533603838","8329926566","9903193622","43640808","10216500329"
"r2-session_failure_recovery-a03","session_failure_recovery","transparent","success","true","29315113323","9281131154","9749025074","45906674","10226972602"
"r2-session_poll-a00","session_poll","shell","success","true","29627579984","8726581317","8405585885","22091609","10215904778"
"r2-session_poll-a00","session_poll","transparent","success","true","34952532260","20189407675","2233736717","24895514","10226835976"
"r2-session_poll-a01","session_poll","shell","success","true","27053250382","8707742389","5698215958","22371979","10220916881"
"r2-session_poll-a01","session_poll","transparent","success","true","29309658684","7701566300","9012404020","21959749","10275871610"
"r2-session_poll-a02","session_poll","shell","success","true","29738521000","9317247061","8011014199","23769775","10213039257"
"r2-session_poll-a02","session_poll","transparent","success","true","28929767839","8090154050","8513733288","23608393","10223215930"
"r2-session_poll-a03","session_poll","shell","success","true","107609133273","92684707925","2497714020","21035281","10213592461"
"r2-session_poll-a03","session_poll","transparent","success","true","29043293595","8631479150","7982126544","21920045","10212389025"
"r2-session_sequence-a00","session_sequence","shell","success","true","37644549601","25107013617","1802208441","219809937","10218845739"
"r2-session_sequence-a00","session_sequence","transparent","success","true","39463912625","26205850062","2574194995","216672351","10224797659"
"r2-session_sequence-a01","session_sequence","shell","success","true","38128462153","25237148247","2217059866","226442148","10224612337"
"r2-session_sequence-a01","session_sequence","transparent","success","true","38920829890","27613404702","587773928","220640627","10225151977"
"r2-session_sequence-a02","session_sequence","shell","success","true","46046511073","33331249340","2017091261","218370831","10220305740"
"r2-session_sequence-a02","session_sequence","transparent","success","true","36296118700","25141921484","398415596","228081527","10221686799"
"r2-session_sequence-a03","session_sequence","shell","success","true","36020789972","25402831195","null","210351279","10216992866"
"r2-session_sequence-a03","session_sequence","transparent","unknown","false","39831163899","27230981152","1979204977","203980196","10216416582"
"r2-session_sequence-a04","session_sequence","shell","success","true","80089429628","66927290933","2503661772","215887089","10218863477"
"r2-session_sequence-a04","session_sequence","transparent","success","true","35383696150","24719971488","null","219742848","10212554663"
"r2-stdin_backpressure-a00","stdin_backpressure","shell","success","true","27849768002","7646816974","9945076072","22810863","10216196817"
"r2-stdin_backpressure-a00","stdin_backpressure","transparent","success","true","30935319767","10671547560","9975792574","24650314","10224302945"
"r2-stdin_backpressure-a01","stdin_backpressure","shell","unknown","false","31106725111","9831512340","11006026571","24261797","10209180220"
"r2-stdin_backpressure-a01","stdin_backpressure","transparent","success","true","29667123549","8403000959","11037404498","22576179","10215266559"
"r2-stdin_backpressure-a02","stdin_backpressure","shell","success","true","26875458681","8308327385","8317421858","23346050","10214917532"
"r2-stdin_backpressure-a02","stdin_backpressure","transparent","unknown","false","29485442849","10725675811","8543198213","22947435","10216391654"
"r2-stdin_backpressure-a03","stdin_backpressure","shell","success","true","26698478876","7242084587","9176509073","20565126","10221919011"
"r2-stdin_backpressure-a03","stdin_backpressure","transparent","success","true","80045360813","61977724881","5166869368","20412468","12839860847"
"r2-stdin_backpressure-a04","stdin_backpressure","shell","success","true","28933730844","7508646876","11117826639","24745350","10222036899"
"r2-stdin_backpressure-a04","stdin_backpressure","transparent","success","true","26934302552","7618729728","9059104778","24169530","10214499488"
"r2-stdin_backpressure-a05","stdin_backpressure","shell","success","true","28754024294","8881008936","9551805377","23938850","10216983023"
"r2-stdin_backpressure-a05","stdin_backpressure","transparent","success","true","28390693302","8361658332","9745679689","22423157","10219204920"
"r2-stdin_eof-a00","stdin_eof","shell","success","true","29020870585","7608981528","11178121810","23062373","10210204244"
"r2-stdin_eof-a00","stdin_eof","transparent","success","true","30243870807","8387741942","11633858271","21447663","10222084592"
"r2-stdin_eof-a01","stdin_eof","shell","success","true","32005576573","9722538014","12034277982","22347222","10213657001"
"r2-stdin_eof-a01","stdin_eof","transparent","success","true","28418767609","9031284478","9137954944","23918445","10214648034"
"r2-stdin_eof-a02","stdin_eof","shell","success","true","29479755776","7669914914","11545328946","21791052","10212819759"
"r2-stdin_eof-a02","stdin_eof","transparent","success","true","28964424761","9513452066","9137159927","22349155","10209616196"
"r2-stdin_eof-a03","stdin_eof","shell","success","true","26901765346","6882236481","9730964313","22828088","10218955938"
"r2-stdin_eof-a03","stdin_eof","transparent","success","true","28933503537","6758454886","11927588831","23691511","10216953147"
"r2-stdin_pty_utf8-a00","stdin_pty_utf8","shell","success","true","29058267885","10229038447","5176634331","23561695","10219040490"
"r2-stdin_pty_utf8-a00","stdin_pty_utf8","transparent","success","true","29717111187","10742642723","5284019880","22070994","10221327288"
"r2-stdin_pty_utf8-a01","stdin_pty_utf8","shell","success","true","40226323709","11994510318","14625784854","20640699","10218542721"
"r2-stdin_pty_utf8-a01","stdin_pty_utf8","transparent","success","true","28543503705","10865728194","4037558864","24834083","10219882908"
"r2-stdin_pty_utf8-a02","stdin_pty_utf8","shell","success","true","28596363923","10020489825","4935057131","22292482","10215912546"
"r2-stdin_pty_utf8-a02","stdin_pty_utf8","transparent","success","true","31331361096","12487148424","5168858991","22318155","10222100792"
"r2-stdin_pty_utf8-a03","stdin_pty_utf8","shell","success","true","29585501835","10449933653","5510182257","23794204","10222589297"
"r2-stdin_pty_utf8-a03","stdin_pty_utf8","transparent","success","true","28737047467","11023112029","4084773260","22540828","10223158031"
