pair_id,attempt_id,task_id,backend,phase,event,status,failure_class,monotonic_ns,elapsed_ms,command,artifact_dir
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","codex","start","unknown","unknown","16046380149","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-02-stdin_utf8/shell"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","codex","exit","unknown","missing_command_event","16447720179","401","unknown","attempts/pair-02-stdin_utf8/shell"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","codex","reap","unknown","missing_command_event","16447733995","unknown","unknown","attempts/pair-02-stdin_utf8/shell"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-shell","stdin_utf8","shell","io","drain","unknown","missing_command_event","16447737862","unknown","unknown","attempts/pair-02-stdin_utf8/shell"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","codex","start","unknown","unknown","16447823659","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-02-cwd_environment/shell"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","codex","exit","unknown","missing_command_event","16899297093","451","unknown","attempts/pair-02-cwd_environment/shell"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","codex","reap","unknown","missing_command_event","16899310848","unknown","unknown","attempts/pair-02-cwd_environment/shell"
"pair-02-cwd_environment","attempt-02-cwd_environment-shell","cwd_environment","shell","io","drain","unknown","missing_command_event","16899314425","unknown","unknown","attempts/pair-02-cwd_environment/shell"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","codex","start","unknown","unknown","16899395311","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-02-cwd_environment/transparent"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","codex","exit","unknown","missing_command_event","17426105585","526","unknown","attempts/pair-02-cwd_environment/transparent"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","codex","reap","unknown","missing_command_event","17426123502","unknown","unknown","attempts/pair-02-cwd_environment/transparent"
"pair-02-cwd_environment","attempt-02-cwd_environment-transparent","cwd_environment","transparent","io","drain","unknown","missing_command_event","17426126890","unknown","unknown","attempts/pair-02-cwd_environment/transparent"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","codex","start","unknown","unknown","17426233253","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-02-large_output/transparent"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","codex","exit","unknown","missing_command_event","17852687854","426","unknown","attempts/pair-02-large_output/transparent"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","codex","reap","unknown","missing_command_event","17852700159","unknown","unknown","attempts/pair-02-large_output/transparent"
"pair-02-large_output","attempt-02-large_output-transparent","large_output","transparent","io","drain","unknown","missing_command_event","17852703878","unknown","unknown","attempts/pair-02-large_output/transparent"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","codex","start","unknown","unknown","17852782053","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-02-large_output/shell"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","codex","exit","unknown","missing_command_event","18329860540","477","unknown","attempts/pair-02-large_output/shell"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","codex","reap","unknown","missing_command_event","18329874234","unknown","unknown","attempts/pair-02-large_output/shell"
"pair-02-large_output","attempt-02-large_output-shell","large_output","shell","io","drain","unknown","missing_command_event","18329877777","unknown","unknown","attempts/pair-02-large_output/shell"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","codex","start","unknown","unknown","18329962427","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-02-nonzero_exit/shell"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","codex","exit","unknown","missing_command_event","18881580069","551","unknown","attempts/pair-02-nonzero_exit/shell"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","codex","reap","unknown","missing_command_event","18881593291","unknown","unknown","attempts/pair-02-nonzero_exit/shell"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-shell","nonzero_exit","shell","io","drain","unknown","missing_command_event","18881596987","unknown","unknown","attempts/pair-02-nonzero_exit/shell"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","codex","start","unknown","unknown","18881676587","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-02-nonzero_exit/transparent"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","codex","exit","unknown","missing_command_event","19483630683","601","unknown","attempts/pair-02-nonzero_exit/transparent"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","codex","reap","unknown","missing_command_event","19483645168","unknown","unknown","attempts/pair-02-nonzero_exit/transparent"
"pair-02-nonzero_exit","attempt-02-nonzero_exit-transparent","nonzero_exit","transparent","io","drain","unknown","missing_command_event","19483648705","unknown","unknown","attempts/pair-02-nonzero_exit/transparent"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","codex","start","unknown","unknown","19483732931","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-02-background_cleanup/transparent"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","codex","exit","unknown","missing_command_event","19910133805","426","unknown","attempts/pair-02-background_cleanup/transparent"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","codex","reap","unknown","missing_command_event","19910152106","unknown","unknown","attempts/pair-02-background_cleanup/transparent"
"pair-02-background_cleanup","attempt-02-background_cleanup-transparent","background_cleanup","transparent","io","drain","unknown","missing_command_event","19910155917","unknown","unknown","attempts/pair-02-background_cleanup/transparent"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","codex","start","unknown","unknown","19910251105","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-02-background_cleanup/shell"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","codex","exit","unknown","missing_command_event","20362431030","452","unknown","attempts/pair-02-background_cleanup/shell"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","codex","reap","unknown","missing_command_event","20362444299","unknown","unknown","attempts/pair-02-background_cleanup/shell"
"pair-02-background_cleanup","attempt-02-background_cleanup-shell","background_cleanup","shell","io","drain","unknown","missing_command_event","20362449374","unknown","unknown","attempts/pair-02-background_cleanup/shell"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","codex","start","unknown","unknown","20362537326","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-02-signal_exit/shell"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","codex","exit","unknown","missing_command_event","20789027426","426","unknown","attempts/pair-02-signal_exit/shell"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","codex","reap","unknown","missing_command_event","20789041077","unknown","unknown","attempts/pair-02-signal_exit/shell"
"pair-02-signal_exit","attempt-02-signal_exit-shell","signal_exit","shell","io","drain","unknown","missing_command_event","20789044528","unknown","unknown","attempts/pair-02-signal_exit/shell"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","codex","start","unknown","unknown","20789124275","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-02-signal_exit/transparent"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","codex","exit","unknown","missing_command_event","21241154223","451","unknown","attempts/pair-02-signal_exit/transparent"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","codex","reap","unknown","missing_command_event","21241167486","unknown","unknown","attempts/pair-02-signal_exit/transparent"
"pair-02-signal_exit","attempt-02-signal_exit-transparent","signal_exit","transparent","io","drain","unknown","missing_command_event","21241172299","unknown","unknown","attempts/pair-02-signal_exit/transparent"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","codex","start","unknown","unknown","21241255981","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-02-repeated_recovery/transparent"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","codex","exit","unknown","missing_command_event","21793304310","551","unknown","attempts/pair-02-repeated_recovery/transparent"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","codex","reap","unknown","missing_command_event","21793317727","unknown","unknown","attempts/pair-02-repeated_recovery/transparent"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-transparent","repeated_recovery","transparent","io","drain","unknown","missing_command_event","21793321511","unknown","unknown","attempts/pair-02-repeated_recovery/transparent"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","codex","start","unknown","unknown","21793403416","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-02-repeated_recovery/shell"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","codex","exit","unknown","missing_command_event","22370818129","577","unknown","attempts/pair-02-repeated_recovery/shell"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","codex","reap","unknown","missing_command_event","22370837166","unknown","unknown","attempts/pair-02-repeated_recovery/shell"
"pair-02-repeated_recovery","attempt-02-repeated_recovery-shell","repeated_recovery","shell","io","drain","unknown","missing_command_event","22370840649","unknown","unknown","attempts/pair-02-repeated_recovery/shell"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","codex","start","unknown","unknown","22370930936","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-03-literal_argv/transparent"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","codex","exit","unknown","missing_command_event","22847416428","476","unknown","attempts/pair-03-literal_argv/transparent"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","codex","reap","unknown","missing_command_event","22847429069","unknown","unknown","attempts/pair-03-literal_argv/transparent"
"pair-03-literal_argv","attempt-03-literal_argv-transparent","literal_argv","transparent","io","drain","unknown","missing_command_event","22847432523","unknown","unknown","attempts/pair-03-literal_argv/transparent"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","codex","start","unknown","unknown","22847508223","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-03-literal_argv/shell"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","codex","exit","unknown","missing_command_event","23273880140","426","unknown","attempts/pair-03-literal_argv/shell"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","codex","reap","unknown","missing_command_event","23273895357","unknown","unknown","attempts/pair-03-literal_argv/shell"
"pair-03-literal_argv","attempt-03-literal_argv-shell","literal_argv","shell","io","drain","unknown","missing_command_event","23273898664","unknown","unknown","attempts/pair-03-literal_argv/shell"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","codex","start","unknown","unknown","23273987474","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-03-stdin_utf8/shell"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","codex","exit","unknown","missing_command_event","23700474218","426","unknown","attempts/pair-03-stdin_utf8/shell"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","codex","reap","unknown","missing_command_event","23700487597","unknown","unknown","attempts/pair-03-stdin_utf8/shell"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-shell","stdin_utf8","shell","io","drain","unknown","missing_command_event","23700495699","unknown","unknown","attempts/pair-03-stdin_utf8/shell"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","codex","start","unknown","unknown","23700574459","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-03-stdin_utf8/transparent"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","codex","exit","unknown","missing_command_event","24252156155","551","unknown","attempts/pair-03-stdin_utf8/transparent"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","codex","reap","unknown","missing_command_event","24252171053","unknown","unknown","attempts/pair-03-stdin_utf8/transparent"
"pair-03-stdin_utf8","attempt-03-stdin_utf8-transparent","stdin_utf8","transparent","io","drain","unknown","missing_command_event","24252174585","unknown","unknown","attempts/pair-03-stdin_utf8/transparent"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","codex","start","unknown","unknown","24252268472","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-03-cwd_environment/transparent"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","codex","exit","unknown","missing_command_event","24704609468","452","unknown","attempts/pair-03-cwd_environment/transparent"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","codex","reap","unknown","missing_command_event","24704622232","unknown","unknown","attempts/pair-03-cwd_environment/transparent"
"pair-03-cwd_environment","attempt-03-cwd_environment-transparent","cwd_environment","transparent","io","drain","unknown","missing_command_event","24704625738","unknown","unknown","attempts/pair-03-cwd_environment/transparent"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","codex","start","unknown","unknown","24704712307","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-03-cwd_environment/shell"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","codex","exit","unknown","missing_command_event","25156301337","451","unknown","attempts/pair-03-cwd_environment/shell"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","codex","reap","unknown","missing_command_event","25156339616","unknown","unknown","attempts/pair-03-cwd_environment/shell"
"pair-03-cwd_environment","attempt-03-cwd_environment-shell","cwd_environment","shell","io","drain","unknown","missing_command_event","25156343196","unknown","unknown","attempts/pair-03-cwd_environment/shell"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","codex","start","unknown","unknown","25156435585","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-03-large_output/shell"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","codex","exit","unknown","missing_command_event","25657921163","501","unknown","attempts/pair-03-large_output/shell"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","codex","reap","unknown","missing_command_event","25657934898","unknown","unknown","attempts/pair-03-large_output/shell"
"pair-03-large_output","attempt-03-large_output-shell","large_output","shell","io","drain","unknown","missing_command_event","25657938378","unknown","unknown","attempts/pair-03-large_output/shell"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","codex","start","unknown","unknown","25658025140","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-03-large_output/transparent"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","codex","exit","unknown","missing_command_event","26134538204","476","unknown","attempts/pair-03-large_output/transparent"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","codex","reap","unknown","missing_command_event","26134551494","unknown","unknown","attempts/pair-03-large_output/transparent"
"pair-03-large_output","attempt-03-large_output-transparent","large_output","transparent","io","drain","unknown","missing_command_event","26134554934","unknown","unknown","attempts/pair-03-large_output/transparent"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","codex","start","unknown","unknown","26134649389","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-03-nonzero_exit/transparent"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","codex","exit","unknown","missing_command_event","26611114215","476","unknown","attempts/pair-03-nonzero_exit/transparent"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","codex","reap","unknown","missing_command_event","26611127237","unknown","unknown","attempts/pair-03-nonzero_exit/transparent"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-transparent","nonzero_exit","transparent","io","drain","unknown","missing_command_event","26611130783","unknown","unknown","attempts/pair-03-nonzero_exit/transparent"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","codex","start","unknown","unknown","26611224200","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-03-nonzero_exit/shell"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","codex","exit","unknown","missing_command_event","27037557691","426","unknown","attempts/pair-03-nonzero_exit/shell"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","codex","reap","unknown","missing_command_event","27037571423","unknown","unknown","attempts/pair-03-nonzero_exit/shell"
"pair-03-nonzero_exit","attempt-03-nonzero_exit-shell","nonzero_exit","shell","io","drain","unknown","missing_command_event","27037574963","unknown","unknown","attempts/pair-03-nonzero_exit/shell"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","codex","start","unknown","unknown","27037659772","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-03-background_cleanup/shell"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","codex","exit","unknown","missing_command_event","27488984862","451","unknown","attempts/pair-03-background_cleanup/shell"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","codex","reap","unknown","missing_command_event","27488998301","unknown","unknown","attempts/pair-03-background_cleanup/shell"
"pair-03-background_cleanup","attempt-03-background_cleanup-shell","background_cleanup","shell","io","drain","unknown","missing_command_event","27489002014","unknown","unknown","attempts/pair-03-background_cleanup/shell"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","codex","start","unknown","unknown","27489087089","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-03-background_cleanup/transparent"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","codex","exit","unknown","missing_command_event","27915577703","426","unknown","attempts/pair-03-background_cleanup/transparent"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","codex","reap","unknown","missing_command_event","27915591179","unknown","unknown","attempts/pair-03-background_cleanup/transparent"
"pair-03-background_cleanup","attempt-03-background_cleanup-transparent","background_cleanup","transparent","io","drain","unknown","missing_command_event","27915594950","unknown","unknown","attempts/pair-03-background_cleanup/transparent"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","codex","start","unknown","unknown","27915682306","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-03-signal_exit/transparent"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","codex","exit","unknown","missing_command_event","28492282414","576","unknown","attempts/pair-03-signal_exit/transparent"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","codex","reap","unknown","missing_command_event","28492295559","unknown","unknown","attempts/pair-03-signal_exit/transparent"
"pair-03-signal_exit","attempt-03-signal_exit-transparent","signal_exit","transparent","io","drain","unknown","missing_command_event","28492300281","unknown","unknown","attempts/pair-03-signal_exit/transparent"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","codex","start","unknown","unknown","28492376639","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-03-signal_exit/shell"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","codex","exit","unknown","missing_command_event","28918920991","426","unknown","attempts/pair-03-signal_exit/shell"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","codex","reap","unknown","missing_command_event","28918934514","unknown","unknown","attempts/pair-03-signal_exit/shell"
"pair-03-signal_exit","attempt-03-signal_exit-shell","signal_exit","shell","io","drain","unknown","missing_command_event","28918937894","unknown","unknown","attempts/pair-03-signal_exit/shell"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","codex","start","unknown","unknown","28919026759","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-03-repeated_recovery/shell"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","codex","exit","unknown","missing_command_event","29345427521","426","unknown","attempts/pair-03-repeated_recovery/shell"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","codex","reap","unknown","missing_command_event","29345441186","unknown","unknown","attempts/pair-03-repeated_recovery/shell"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-shell","repeated_recovery","shell","io","drain","unknown","missing_command_event","29345446565","unknown","unknown","attempts/pair-03-repeated_recovery/shell"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-transparent","repeated_recovery","transparent","codex","start","unknown","unknown","29345527460","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-03-repeated_recovery/transparent"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-transparent","repeated_recovery","transparent","codex","exit","unknown","missing_command_event","29771826157","426","unknown","attempts/pair-03-repeated_recovery/transparent"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-transparent","repeated_recovery","transparent","codex","reap","unknown","missing_command_event","29771839580","unknown","unknown","attempts/pair-03-repeated_recovery/transparent"
"pair-03-repeated_recovery","attempt-03-repeated_recovery-transparent","repeated_recovery","transparent","io","drain","unknown","missing_command_event","29771843165","unknown","unknown","attempts/pair-03-repeated_recovery/transparent"
