pair_id,task_id,backend,status,strict_comparable,codex_total_ns,external_response_ns,rate_wait_ns,startup_to_ready_ns,unexplained_ns
"r1-exit_nonzero-a05","exit_nonzero","transparent","success","true","10282065580","null","null","22311707","10226265902"
"r1-exit_nonzero-a06","exit_nonzero","shell","success","true","10286000704","null","null","21460627","10227603455"
"r1-exit_nonzero-a06","exit_nonzero","transparent","success","true","10284777872","null","null","20977372","10230942430"
"r1-exit_nonzero-a07","exit_nonzero","shell","success","true","10282531543","null","null","20244501","10229362796"
"r1-exit_nonzero-a07","exit_nonzero","transparent","success","true","10294610605","null","null","22819161","10234788358"
"r1-exit_nonzero-a08","exit_nonzero","shell","success","true","10272651480","null","null","18339786","10221224986"
"r1-exit_nonzero-a08","exit_nonzero","transparent","success","true","10300269061","null","null","21789744","10243946522"
"r1-exit_nonzero-a09","exit_nonzero","shell","success","true","10288498058","null","null","19987238","10231963729"
"r1-exit_nonzero-a09","exit_nonzero","transparent","success","true","10285139151","null","null","22528716","10229680743"
"r1-output_interleaved-a00","output_interleaved","shell","success","true","10350084140","null","null","18838589","10229266407"
"r1-output_interleaved-a00","output_interleaved","transparent","success","true","10353061835","null","null","23370656","10226877755"
"r1-output_interleaved-a01","output_interleaved","shell","success","true","10350556150","null","null","19783952","10225523578"
"r1-output_interleaved-a01","output_interleaved","transparent","success","true","10358280924","null","null","21029213","10232334725"
"r1-output_interleaved-a02","output_interleaved","shell","success","true","10348116802","null","null","18028295","10227643182"
"r1-output_interleaved-a02","output_interleaved","transparent","success","true","10352969227","null","null","20945950","10230263262"
"r1-output_interleaved-a03","output_interleaved","shell","success","true","10360596098","null","null","19416683","10234820986"
"r1-output_interleaved-a03","output_interleaved","transparent","success","true","10360092149","null","null","21353230","10230220761"
"r1-output_interleaved-a04","output_interleaved","shell","success","true","10353937492","null","null","21092117","10227258643"
"r1-output_interleaved-a04","output_interleaved","transparent","success","true","10360363875","null","null","23106707","10234920188"
"r1-output_interleaved-a05","output_interleaved","shell","success","true","10359316854","null","null","21657727","10231541210"
"r1-output_interleaved-a05","output_interleaved","transparent","success","true","10354692498","null","null","24244920","10222489482"
"r1-output_interleaved-a06","output_interleaved","shell","success","true","10354831601","null","null","22956104","10223677911"
"r1-output_interleaved-a06","output_interleaved","transparent","success","true","10354364920","null","null","23744560","10227595438"
"r1-output_interleaved-a07","output_interleaved","shell","success","true","10350227216","null","null","20199063","10224357486"
"r1-output_interleaved-a07","output_interleaved","transparent","success","true","10358877323","null","null","21581010","10234063810"
"r1-output_interleaved-a08","output_interleaved","shell","success","true","10350396644","null","null","18013708","10230285067"
"r1-output_interleaved-a08","output_interleaved","transparent","success","true","10361668090","null","null","21865993","10233025954"
"r1-output_interleaved-a09","output_interleaved","shell","success","true","10363254919","null","null","23667229","10237613706"
"r1-output_interleaved-a09","output_interleaved","transparent","success","true","10355971822","null","null","21784536","10226744026"
"r1-output_split_large-a00","output_split_large","shell","success","true","10298997218","null","null","21547791","10244278676"
"r1-output_split_large-a00","output_split_large","transparent","success","true","10288765112","null","null","22457797","10233135037"
"r1-output_split_large-a01","output_split_large","shell","success","true","10290733575","null","null","18619850","10236767821"
"r1-output_split_large-a01","output_split_large","transparent","success","true","10289813629","null","null","20221422","10232115801"
"r1-output_split_large-a02","output_split_large","shell","success","true","10281471408","null","null","19862996","10228265116"
"r1-output_split_large-a02","output_split_large","transparent","success","true","10280343115","null","null","20727341","10226009945"
"r1-output_split_large-a03","output_split_large","shell","success","true","10295646073","null","null","21475666","10237102365"
"r1-output_split_large-a03","output_split_large","transparent","success","true","10294061769","null","null","20786447","10235760164"
"r1-output_split_large-a04","output_split_large","shell","success","true","10284335708","null","null","19682533","10230219522"
"r1-output_split_large-a04","output_split_large","transparent","success","true","10298173209","null","null","21311876","10241156295"
"r1-output_split_large-a05","output_split_large","shell","success","true","10282051851","null","null","21630790","10223386941"
"r1-output_split_large-a05","output_split_large","transparent","success","true","10294442935","null","null","24089340","10236593507"
"r1-output_split_large-a06","output_split_large","shell","success","true","10286824753","null","null","21037606","10232612363"
"r1-output_split_large-a06","output_split_large","transparent","success","true","10289324936","null","null","21153782","10234539863"
"r1-output_split_large-a07","output_split_large","shell","success","true","8559570416","null","null","21865683","8502606044"
"r1-output_split_large-a07","output_split_large","transparent","success","true","10277801095","null","null","20813345","10223865409"
"r1-output_split_large-a08","output_split_large","shell","success","true","10288729559","null","null","19824518","10231604231"
"r1-output_split_large-a08","output_split_large","transparent","success","true","10281702441","null","null","20785589","10223719281"
"r1-output_split_large-a09","output_split_large","shell","success","true","10283677023","null","null","21798015","10227923989"
"r1-output_split_large-a09","output_split_large","transparent","success","true","10289139700","null","null","20464302","10231090643"
"r1-output_truncation_tail-a00","output_truncation_tail","shell","success","true","10289485466","null","null","22040127","10228490900"
"r1-output_truncation_tail-a00","output_truncation_tail","transparent","success","true","10299315049","null","null","21710229","10241907758"
"r1-output_truncation_tail-a01","output_truncation_tail","shell","success","true","10294346987","null","null","20334897","10235268905"
"r1-output_truncation_tail-a01","output_truncation_tail","transparent","success","true","10295750525","null","null","21735257","10237702410"
"r1-output_truncation_tail-a02","output_truncation_tail","shell","success","true","10289979801","null","null","20353208","10230346391"
"r1-output_truncation_tail-a02","output_truncation_tail","transparent","success","true","10294899122","null","null","22550156","10236923519"
"r1-output_truncation_tail-a03","output_truncation_tail","shell","success","true","10285353248","null","null","20339914","10230510523"
"r1-output_truncation_tail-a03","output_truncation_tail","transparent","success","true","10294998416","null","null","22160256","10234004670"
"r1-output_truncation_tail-a04","output_truncation_tail","shell","success","true","10287257128","null","null","20876533","10229124661"
"r1-output_truncation_tail-a04","output_truncation_tail","transparent","success","true","10295374033","null","null","22724262","10233991572"
"r1-output_truncation_tail-a05","output_truncation_tail","shell","success","true","10274674856","null","null","18926139","10219752281"
"r1-output_truncation_tail-a05","output_truncation_tail","transparent","success","true","10292647847","null","null","21151237","10236976077"
"r1-output_truncation_tail-a06","output_truncation_tail","shell","success","true","10286469962","null","null","20691745","10230185753"
"r1-output_truncation_tail-a06","output_truncation_tail","transparent","success","true","10297405372","null","null","23103620","10239319092"
"r1-output_truncation_tail-a07","output_truncation_tail","shell","success","true","288712897","null","null","18847184","234244294"
"r1-output_truncation_tail-a07","output_truncation_tail","transparent","success","true","283013572","null","null","20764301","225164137"
"r1-output_truncation_tail-a08","output_truncation_tail","shell","success","true","10285285474","null","null","22503143","10227540177"
"r1-output_truncation_tail-a08","output_truncation_tail","transparent","success","true","10281339762","null","null","19684171","10223723434"
"r1-output_truncation_tail-a09","output_truncation_tail","shell","success","true","10288095449","null","null","20609570","10231183937"
"r1-output_truncation_tail-a09","output_truncation_tail","transparent","success","true","10284416160","null","null","21883920","10227994570"
"r1-session_cancel_resources-a00","session_cancel_resources","shell","success","true","17600297172","null","null","259182061","10250641631"
"r1-session_cancel_resources-a00","session_cancel_resources","transparent","success","true","17524542091","null","null","260800564","10243319295"
"r1-session_cancel_resources-a01","session_cancel_resources","shell","success","true","17700925892","null","null","261543452","10236075070"
"r1-session_cancel_resources-a01","session_cancel_resources","transparent","success","true","17796490686","null","null","272023789","10244374607"
"r1-session_cancel_resources-a02","session_cancel_resources","shell","success","true","17524810555","null","null","250108831","10240166834"
"r1-session_cancel_resources-a02","session_cancel_resources","transparent","success","true","17612924347","null","null","255718299","10250482795"
"r1-session_cancel_resources-a03","session_cancel_resources","shell","success","true","17537799331","null","null","250127967","10237517602"
"r1-session_cancel_resources-a03","session_cancel_resources","transparent","success","true","17504374641","null","null","258184067","10247215758"
"r1-session_cancel_resources-a04","session_cancel_resources","shell","success","true","17502281977","null","null","268808928","10242240416"
"r1-session_cancel_resources-a04","session_cancel_resources","transparent","success","true","17506690997","null","null","268247639","10244413952"
"r1-session_cancel_resources-a05","session_cancel_resources","shell","success","true","17494173093","null","null","253055412","10240644832"
"r1-session_cancel_resources-a05","session_cancel_resources","transparent","success","true","17510290897","null","null","258612719","10243445299"
"r1-session_cancel_resources-a06","session_cancel_resources","shell","success","true","17548821246","null","null","260392826","10241508516"
"r1-session_cancel_resources-a06","session_cancel_resources","transparent","success","true","17532359361","null","null","268657968","10254308105"
"r1-session_cancel_resources-a07","session_cancel_resources","shell","success","true","8691147247","null","null","260318905","1328687045"
"r1-session_cancel_resources-a07","session_cancel_resources","transparent","success","true","12612643608","null","null","257617050","5271751896"
"r1-session_cancel_resources-a08","session_cancel_resources","shell","success","true","17617386180","null","null","254699811","10244981763"
"r1-session_cancel_resources-a08","session_cancel_resources","transparent","success","true","17575509829","null","null","272237871","10245719754"
"r1-session_cancel_resources-a09","session_cancel_resources","shell","success","true","17581792383","null","null","260980964","10237783891"
"r1-session_cancel_resources-a09","session_cancel_resources","transparent","success","true","17691403693","null","null","269188318","10243496688"
"r1-session_failure_recovery-a00","session_failure_recovery","shell","success","true","10340764893","null","null","41966812","10239855617"
"r1-session_failure_recovery-a00","session_failure_recovery","transparent","success","true","10339917058","null","null","43835166","10233210644"
"r1-session_failure_recovery-a01","session_failure_recovery","shell","success","true","10339331303","null","null","41545580","10234278121"
"r1-session_failure_recovery-a01","session_failure_recovery","transparent","success","true","10338979253","null","null","41041447","10235375465"
"r1-session_failure_recovery-a02","session_failure_recovery","shell","success","true","10331887616","null","null","38738452","10233841113"
"r1-session_failure_recovery-a02","session_failure_recovery","transparent","success","true","10344780257","null","null","45338480","10235959245"
"r1-session_failure_recovery-a03","session_failure_recovery","shell","success","true","10343928327","null","null","43621040","10236014795"
"r1-session_failure_recovery-a03","session_failure_recovery","transparent","success","true","10338460518","null","null","45249947","10228511370"
"r1-session_failure_recovery-a04","session_failure_recovery","shell","success","true","10332006503","null","null","42130400","10225562579"
"r1-session_failure_recovery-a04","session_failure_recovery","transparent","success","true","10347807256","null","null","46697133","10236110260"
"r1-session_failure_recovery-a05","session_failure_recovery","shell","success","true","10329070841","null","null","39728003","10229729907"
"r1-session_failure_recovery-a05","session_failure_recovery","transparent","success","true","10323391507","null","null","39111244","10222721862"
"r1-session_failure_recovery-a06","session_failure_recovery","shell","success","true","10323283188","null","null","37676824","10226381229"
"r1-session_failure_recovery-a06","session_failure_recovery","transparent","success","true","10324962378","null","null","43203739","10222024610"
"r1-session_failure_recovery-a07","session_failure_recovery","shell","success","true","338974024","null","null","43192874","236652592"
"r1-session_failure_recovery-a07","session_failure_recovery","transparent","success","true","1423690499","null","null","45994563","1317536646"
"r1-session_failure_recovery-a08","session_failure_recovery","shell","success","true","10332752384","null","null","41540626","10230834738"
"r1-session_failure_recovery-a08","session_failure_recovery","transparent","success","true","10334569627","null","null","41770305","10228824769"
"r1-session_failure_recovery-a09","session_failure_recovery","shell","success","true","10330733540","null","null","41687057","10229482295"
"r1-session_failure_recovery-a09","session_failure_recovery","transparent","success","true","10338481881","null","null","41871050","10232712225"
"r1-session_poll-a00","session_poll","shell","success","true","12472485111","null","null","20074546","10234257724"
"r1-session_poll-a00","session_poll","transparent","success","true","12500855807","null","null","23305125","10231222443"
"r1-session_poll-a01","session_poll","shell","success","true","12493533527","null","null","21345788","10230022315"
"r1-session_poll-a01","session_poll","transparent","success","true","12573285155","null","null","21015456","10235921277"
"r1-session_poll-a02","session_poll","shell","success","true","12505185548","null","null","18352908","10242407342"
"r1-session_poll-a02","session_poll","transparent","success","true","12493740592","null","null","18908235","10233013576"
"r1-session_poll-a03","session_poll","shell","success","true","12496861489","null","null","20146258","10231993872"
"r1-session_poll-a03","session_poll","transparent","success","true","12463409408","null","null","18803024","10229543784"
"r1-session_poll-a04","session_poll","shell","success","true","12499667688","null","null","21368587","10234721492"
"r1-session_poll-a04","session_poll","transparent","success","true","12498312737","null","null","21531273","10234851399"
"r1-session_poll-a05","session_poll","shell","success","true","12472892051","null","null","22169942","10228820952"
"r1-session_poll-a05","session_poll","transparent","success","true","12498715021","null","null","23975876","10233219809"
"r1-session_poll-a06","session_poll","shell","success","true","12505947119","null","null","22668401","10238095222"
"r1-session_poll-a06","session_poll","transparent","success","true","12472283611","null","null","22450815","10232731176"
"r1-session_poll-a07","session_poll","shell","success","true","12480060994","null","null","19592804","10241014138"
"r1-session_poll-a07","session_poll","transparent","success","true","2487643845","null","null","22402195","249883013"
"r1-session_poll-a08","session_poll","shell","success","true","12576640350","null","null","19214743","10237036628"
"r1-session_poll-a08","session_poll","transparent","success","true","12469574208","null","null","22326891","10234318369"
"r1-session_poll-a09","session_poll","shell","success","true","12467823795","null","null","23262580","10231431235"
"r1-session_poll-a09","session_poll","transparent","success","true","12470165519","null","null","21206000","10232259335"
"r1-session_sequence-a00","session_sequence","shell","success","true","10725978954","null","null","220381704","10234792113"
"r1-session_sequence-a00","session_sequence","transparent","success","true","10736797300","null","null","224088982","10234889996"
"r1-session_sequence-a01","session_sequence","shell","success","true","10731341483","null","null","219492077","10236088875"
"r1-session_sequence-a01","session_sequence","transparent","success","true","10844836630","null","null","209149277","10240712010"
"r1-session_sequence-a02","session_sequence","shell","success","true","10723318564","null","null","214319377","10233320019"
"r1-session_sequence-a02","session_sequence","transparent","success","true","10743012097","null","null","222912521","10245925212"
"r1-session_sequence-a03","session_sequence","shell","success","true","10715266331","null","null","213768320","10226279788"
"r1-session_sequence-a03","session_sequence","transparent","success","true","10723437084","null","null","214489482","10231589259"
"r1-session_sequence-a04","session_sequence","shell","success","true","10722967776","null","null","212233525","10232479505"
"r1-session_sequence-a04","session_sequence","transparent","success","true","10743837828","null","null","228600622","10235610544"
"r1-session_sequence-a05","session_sequence","shell","success","true","10715725576","null","null","206794638","10236532880"
"r1-session_sequence-a05","session_sequence","transparent","success","true","10745875668","null","null","228440830","10236868514"
"r1-session_sequence-a06","session_sequence","shell","success","true","10722973170","null","null","219343895","10229186307"
"r1-session_sequence-a06","session_sequence","transparent","success","true","10737333808","null","null","215730314","10243464932"
"r1-session_sequence-a07","session_sequence","shell","success","true","10748784689","null","null","212894746","10250483360"
"r1-session_sequence-a07","session_sequence","transparent","success","true","10727744498","null","null","218070427","10234247353"
"r1-session_sequence-a08","session_sequence","shell","success","true","10755927833","null","null","222390276","10242546413"
"r1-session_sequence-a08","session_sequence","transparent","success","true","10733613282","null","null","223507081","10232660958"
"r1-session_sequence-a09","session_sequence","shell","success","true","10717621074","null","null","209055409","10230844945"
"r1-session_sequence-a09","session_sequence","transparent","success","true","10728560842","null","null","214662165","10239079300"
"r1-stdin_backpressure-a00","stdin_backpressure","shell","success","true","10296121282","null","null","22674512","10237226248"
"r1-stdin_backpressure-a00","stdin_backpressure","transparent","success","true","10297937445","null","null","21126098","10241004306"
"r1-stdin_backpressure-a01","stdin_backpressure","shell","success","true","10288774613","null","null","21828349","10230982150"
"r1-stdin_backpressure-a01","stdin_backpressure","transparent","success","true","10289351600","null","null","23480355","10226989184"
"r1-stdin_backpressure-a02","stdin_backpressure","shell","success","true","10284959375","null","null","20948052","10226994877"
"r1-stdin_backpressure-a02","stdin_backpressure","transparent","success","true","10277447060","null","null","22633753","10219333129"
"r1-stdin_backpressure-a03","stdin_backpressure","shell","success","true","10299332163","null","null","20850088","10242668413"
"r1-stdin_backpressure-a03","stdin_backpressure","transparent","success","true","10291137140","null","null","23888782","10231125092"
"r1-stdin_backpressure-a04","stdin_backpressure","shell","success","true","10291220992","null","null","21438847","10230100159"
"r1-stdin_backpressure-a04","stdin_backpressure","transparent","success","true","10278227321","null","null","21899489","10221035940"
"r1-stdin_backpressure-a05","stdin_backpressure","shell","success","true","10285813456","null","null","21799716","10228059249"
"r1-stdin_backpressure-a05","stdin_backpressure","transparent","success","true","10301340260","null","null","24679418","10239461582"
"r1-stdin_backpressure-a06","stdin_backpressure","shell","success","true","10291853866","null","null","21319054","10232478743"
"r1-stdin_backpressure-a06","stdin_backpressure","transparent","success","true","10313797463","null","null","23885522","10253165825"
"r1-stdin_backpressure-a07","stdin_backpressure","shell","success","true","10293449494","null","null","20017246","10236693163"
"r1-stdin_backpressure-a07","stdin_backpressure","transparent","success","true","10299101156","null","null","24788982","10237500175"
"r1-stdin_backpressure-a08","stdin_backpressure","shell","success","true","10283320336","null","null","20013810","10223853152"
"r1-stdin_backpressure-a08","stdin_backpressure","transparent","success","true","10282429855","null","null","22922899","10221958764"
"r1-stdin_backpressure-a09","stdin_backpressure","shell","success","true","10282746711","null","null","21740672","10223712961"
"r1-stdin_backpressure-a09","stdin_backpressure","transparent","success","true","10288111726","null","null","23284821","10225271146"
"r1-stdin_eof-a00","stdin_eof","shell","success","true","10286182464","null","null","22493585","10230148697"
"r1-stdin_eof-a00","stdin_eof","transparent","success","true","10297057362","null","null","22432623","10237621535"
"r1-stdin_eof-a01","stdin_eof","shell","success","true","10278489731","null","null","23225494","10221544701"
"r1-stdin_eof-a01","stdin_eof","transparent","success","true","10285352405","null","null","21514123","10230492334"
"r1-stdin_eof-a02","stdin_eof","shell","success","true","10370438560","null","null","21093277","10312096238"
"r1-stdin_eof-a02","stdin_eof","transparent","success","true","10289750792","null","null","22478193","10234116610"
"r1-stdin_eof-a03","stdin_eof","shell","success","true","10279154505","null","null","19816702","10222690826"
"r1-stdin_eof-a03","stdin_eof","transparent","success","true","10285991703","null","null","22079173","10230917054"
"r1-stdin_eof-a04","stdin_eof","shell","success","true","10281961713","null","null","22324370","10226385492"
"r1-stdin_eof-a04","stdin_eof","transparent","success","true","10291156330","null","null","24764150","10233111330"
"r1-stdin_eof-a05","stdin_eof","shell","success","true","10284104427","null","null","23959829","10226656399"
"r1-stdin_eof-a05","stdin_eof","transparent","success","true","10285187232","null","null","22768104","10225112072"
"r1-stdin_eof-a06","stdin_eof","shell","success","true","10288274294","null","null","21462103","10230120888"
"r1-stdin_eof-a06","stdin_eof","transparent","success","true","10282240363","null","null","21116789","10227762684"
"r1-stdin_eof-a07","stdin_eof","shell","success","true","10287452921","null","null","19390424","10235457598"
"r1-stdin_eof-a07","stdin_eof","transparent","success","true","10283072005","null","null","23394787","10221844379"
"r1-stdin_eof-a08","stdin_eof","shell","success","true","10278006630","null","null","20578630","10221850237"
"r1-stdin_eof-a08","stdin_eof","transparent","success","true","10282696526","null","null","22162245","10225234691"
"r1-stdin_eof-a09","stdin_eof","shell","success","true","10284523062","null","null","21101502","10229605009"
"r1-stdin_eof-a09","stdin_eof","transparent","success","true","10287857297","null","null","22359524","10228912635"
"r1-stdin_pty_utf8-a00","stdin_pty_utf8","shell","success","true","13702147663","null","null","21454354","10234617173"
"r1-stdin_pty_utf8-a00","stdin_pty_utf8","transparent","success","true","13727455819","null","null","20605122","10259315834"
"r1-stdin_pty_utf8-a01","stdin_pty_utf8","shell","success","true","13720236455","null","null","19082044","10252106542"
"r1-stdin_pty_utf8-a01","stdin_pty_utf8","transparent","success","true","13686614909","null","null","22816143","10221006050"
"r1-stdin_pty_utf8-a02","stdin_pty_utf8","shell","success","true","13710955264","null","null","20100954","10240700012"
"r1-stdin_pty_utf8-a02","stdin_pty_utf8","transparent","success","true","13744920999","null","null","23222754","10277355568"
"r1-stdin_pty_utf8-a03","stdin_pty_utf8","shell","success","true","13697426133","null","null","21623453","10228644684"
"r1-stdin_pty_utf8-a03","stdin_pty_utf8","transparent","success","true","13718676611","null","null","21090290","10246477913"
"r1-stdin_pty_utf8-a04","stdin_pty_utf8","shell","success","true","13714945481","null","null","23255226","10243848010"
"r1-stdin_pty_utf8-a04","stdin_pty_utf8","transparent","success","true","13697794804","null","null","21824468","10229171361"
"r1-stdin_pty_utf8-a05","stdin_pty_utf8","shell","success","true","13711718782","null","null","21625458","10242634728"
"r1-stdin_pty_utf8-a05","stdin_pty_utf8","transparent","success","true","13723290121","null","null","22234362","10251832586"
"r1-stdin_pty_utf8-a06","stdin_pty_utf8","shell","success","true","13702872068","null","null","22374503","10235984331"
"r1-stdin_pty_utf8-a06","stdin_pty_utf8","transparent","success","true","13699666152","null","null","20934177","10230253022"
"r1-stdin_pty_utf8-a07","stdin_pty_utf8","shell","success","true","3698226992","null","null","23601490","232348971"
"r1-stdin_pty_utf8-a07","stdin_pty_utf8","transparent","success","true","3714671842","null","null","21369234","246872721"
"r1-stdin_pty_utf8-a08","stdin_pty_utf8","shell","success","true","13711592002","null","null","22234388","10240046789"
"r1-stdin_pty_utf8-a08","stdin_pty_utf8","transparent","success","true","13730941897","null","null","24247833","10258922882"
"r1-stdin_pty_utf8-a09","stdin_pty_utf8","shell","success","true","13700535339","null","null","23202650","10233131014"
"r1-stdin_pty_utf8-a09","stdin_pty_utf8","transparent","success","true","13703299693","null","null","20810942","10235723000"
